"ArticleUrl";"Type";"Title";"Intro";"Heading";"PublishDate";"Style";"IsPlus";"filename"
"https://www.spiegel.de/wirtschaft/harald-schmidt-ueber-seine-strategien-beim-aktienkauf-ich-rechne-jeden-tag-mit-dem-totalverlust-a-00000000-0002-0001-0000-000169988556";"news";"\"\"Ich rechne jeden Tag mit dem Totalverlust\"\"";"Die Börsenkurse fallen weltweit, auch Entertainer Harald Schmidt beobachtet sein Portfolio auf Talfahrt. Seine Lust am Spekulieren und seine Abneigung gegen Immobilien als Wertanlage kann das aber nicht trüben.";"Harald Schmidt über seine Strategien beim Aktienkauf";"2020-03-13 17:00:00";"default";TRUE;"no463_news_plus_2020-03-13H17-00-00.png"
"https://www.spiegel.de/panorama/leute/samer-tannous-warum-zeigen-sich-deutsche-ihre-schuhsohlen-a-2fffe1d4-5185-45dc-b625-f575c82c703b";"opinion";"Warum zeigen sich Deutsche ihre Schuhsohlen?";"Immer wieder beobachte ich, wie jemand lässig die Beine übereinander schlägt und seinem Gegenüber den Fuß entgegenstreckt. Sogar im Fernsehen. In Arabien wäre das undenkbar.";"Kommt ein Syrer nach Rotenburg (Wümme)";"2020-06-25 14:45:17";"default";TRUE;"no464_opinion_plus_2020-06-25H14-45-17.png"
"https://www.spiegel.de/familie/kind-mag-kein-gemuese-den-kampf-ums-essen-kann-man-sich-sparen-a-00000000-0002-0001-0000-000171527085";"highlight";"\"\"Den Kampf ums Essen kann man sich sparen\"\"";"Was sollten Eltern tun, wenn ihr Kind weder Obst noch Gemüse isst? Megan Pesch, Kinderärztin an der US-amerikanischen University of Michigan, gibt Tipps.";"Ernährungsexpertin über mäkelige Kinder";"2020-06-16 22:17:46";"default";TRUE;"no465_highlight_plus_2020-06-16H22-17-46.png"
"https://www.spiegel.de/kultur/cancel-culture-in-den-usa-der-grosse-graben-a-00000000-0002-0001-0000-000171973762";"news";"Der große Graben";"Serienepisoden werden gelöscht, Hollywoodfilme mit Einführungsseminaren versehen, Bands ändern ihren Namen. Kann Amerika so seinem systemischen Rassismus beikommen - oder zerreißt die \"\"Cancel Culture\"\" die Gesellschaft?";"\"\"Cancel Culture\"\" in den USA";"2020-07-10 16:00:00";"default";TRUE;"no466_news_plus_2020-07-10H16-00-00.png"
"https://www.spiegel.de/politik/deutschland/die-linke-strategiekonferenz-wo-die-sed-froehlich-weiterlebt-kolumne-a-00000000-0002-0001-0000-000169828671";"opinion";"Wo die SED fröhlich weiterlebt";"Die Führung der Linken hat ein Problem - und zwar die grundlegenden Überzeugungen einiger Mitglieder und Anhänger.";"Die Linke";"2020-03-06 17:00:00";"default";TRUE;"no467_opinion_plus_2020-03-06H17-00-00.png"
"https://www.spiegel.de/netzwelt/netzpolitik/bnd-kann-bis-zu-1-2-billionen-verbindungen-pro-tag-abzweigen-a-00000000-0002-0001-0000-000170923494";"news";"BND kann bis zu 1,2 Billionen Verbindungen pro Tag abzweigen";"Interne Dokumente zeigen, wie der Bundesnachrichtendienst E-Mails und Telefonate überwacht und welche Daten der Dienst tatsächlich auswertet. Nun könnte das Verfassungsgericht die bisherige Praxis kippen.";"Frankfurter Internet-Knoten";"2020-05-15 09:07:05";"default";TRUE;"no468_news_plus_2020-05-15H09-07-05.png"
"https://www.spiegel.de/politik/deutschland/andreas-scheuer-und-das-pkw-maut-debakel-berater-kassierte-millionen-a-00000000-0002-0001-0000-000170816294";"news";"Scheuers angeblich fabelhafter Macher im Hintergrund";"Der Rechtsanwalt Dieter Neumann beriet das Bundesverkehrsministerium bei der gescheiterten Pkw-Maut. Vertrauliche Dokumente zeigen, welche Rolle er einnahm und was er verdiente. Wer ist der Mann?";"Kanzlei kassierte Millionen beim Mautdebakel";"2020-05-08 13:10:59";"default";TRUE;"no469_news_plus_2020-05-08H13-10-59.png"
"https://www.spiegel.de/politik/ausland/italien-ein-land-das-sich-selbst-nicht-mehr-versteht-a-00000000-0002-0001-0000-000169470939";"news";"Ciao, bella Italia!";"Sechs Jahre lebte unser Reporter in Rom, erlebte drei gescheiterte Regierungen und den wirtschaftlichen Niedergang. Zum Abschluss unternahm er eine Reise durch ein Land, das sich selbst nicht mehr versteht.";"Ein Korrespondent verabschiedet sich";"2020-02-18 23:22:00";"default";TRUE;"no470_news_plus_2020-02-18H23-22-00.png"
"https://www.spiegel.de/politik/deutschland/mike-mohring-cdu-ich-habe-in-dem-moment-gefuehlt-dass-das-nicht-gut-ausgehen-kann-a-00000000-0002-0001-0000-000169470908";"news";"\"\"Ich habe in dem Moment gefühlt, dass das nicht gut ausgehen kann\"\"";"Die Ministerpräsidenten-Wahl in Erfurt hat die CDU in eine tiefe Krise gestürzt. Der SPIEGEL hat mit Noch-Landeschef Mike Mohring über die dramatischen Stunden gesprochen - und darüber, warum er sich nun zurückzieht.";"Mike Mohring über die Thüringen-Krise";"2020-02-14 11:00:00";"default";TRUE;"no471_news_plus_2020-02-14H11-00-00.png"
"https://www.spiegel.de/familie/erziehung-kann-ich-ein-kind-zu-sehr-verwoehnen-elternkolumne-a-ac070365-bbfc-4b6f-a71f-573d738cc2b9";"opinion";"Meine Tochter, Prinzessin Gnadenlos";"Ich halte mich für einen rationalen Menschen. Dann bekam ich eine Tochter. Seitdem frage ich mich: Kann man ein Kind zu sehr verwöhnen? Was der Familienpsychologe rät.";"Vaterliebe";"2020-04-23 22:20:24";"default";TRUE;"no472_opinion_plus_2020-04-23H22-20-24.png"
"https://www.spiegel.de/politik/ausland/donald-trump-us-truppenabzug-aus-deutschland-richard-grenell-nimmt-rache-an-angela-merkel-a-00000000-0002-0001-0000-000171527042";"news";"Grenell nimmt Rache an Merkel";"US-Präsident Trump will Soldaten aus Deutschland abziehen. Treibende Kraft hinter dem Manöver ist der ehemalige Botschafter Richard Grenell. Doch es schwächt vor allem die USA selbst.";"Abzug von US-Truppen aus Deutschland";"2020-06-12 12:02:14";"default";TRUE;"no473_news_plus_2020-06-12H12-02-14.png"
"https://www.spiegel.de/politik/ausland/soeldner-ersetzen-staatliche-armeen-die-schattenkrieger-a-00000000-0002-0001-0000-000171973739";"news";"Die Schattenkrieger";"Staaten wie Russland oder die Türkei setzen immer häufiger ausländische Söldner ein. Für die Kämpfer wird das Töten zur Lebensform.";"Söldner ersetzen staatliche Armeen";"2020-07-10 16:00:00";"default";TRUE;"no474_news_plus_2020-07-10H16-00-00.png"
