"ArticleUrl";"Type";"Title";"Intro";"Heading";"PublishDate";"Style";"IsPlus";"filename"
"https://www.spiegel.de/politik/ausland/israels-annexionsplaene-die-palaestinenser-sind-auch-selbst-schuld-kommentar-a-beb46e54-f72e-4907-ac6e-6c4885abfab1";"opinion";"Die Palästinenser sind auch selbst schuld";"Für die Folgen einer Teil-Annexion des Westjordanlands trägt die israelische Regierung die Verantwortung. Aber für den Verlust eines Teils ihres möglichen Staatsgebiets sollten die Palästinenser ihre eigene Führung zur Rechenschaft ziehen.";"Israels Annexionspläne";2020-06-11 14:36:25;"default";FALSE;"no256_opinion_free_2020-06-11H14-36-25.png"
"https://www.spiegel.de/familie/midlife-probleme-die-tief-empfundene-erkenntnis-dass-verschwendete-tage-nicht-nachholbar-sind-a-aeb5964a-9df1-4374-8fdf-4752bf8b1278";"opinion";"Die tief empfundene Erkenntnis, dass verschwendete Tage nicht nachholbar sind";"Gibt es eine Moral von der Geschicht' von der Seuche, die uns zu Stubenhockern macht? Aber ja, meint Frank Patalong - und hofft, dass die Seuche sie uns ins Hirn tätowiert.";"Alter! - Die Midlife-Kolumne";2020-05-05 13:49:55;"default";FALSE;"no257_opinion_free_2020-05-05H13-49-55.png"
"https://prod.www.manager-magazin.de/finanzen/artikel/bank-fuer-internationalen-zahlungsausgleich-die-inflation-kommt-zurueck-a-1308103.html";"opinion";"Warum die Bank für Internationalen Zahlungsausgleich vor Inflation warnt";"Die Bank für Internationalen Zahlungsausgleich warnt im Annual Economic Report vor einer epochalen Trendwende: Nachdem sie seit vierzig Jahren rückläufig war, droht eine Phase (deutlich) höherer Inflation. Denn die Notenbanken, die sich dem entgegenstellen sollten, werden es nicht tun.";"Real- und Nominalzinsen driften auseinander";2020-06-30 12:15:00;"default";FALSE;"no258_opinion_free_2020-06-30H12-15-00.png"
"https://www.spiegel.de/politik/ausland/straferlass-fuer-roger-stone-der-beste-mann-von-donald-trump-a-8d09faf6-ece8-4765-9701-57c9da18f79a";"news";"Trumps bester Mann";"US-Präsident Trump nutzt seine Macht und bewahrt den alten Weggefährten Roger Stone vor einem Gefängnisaufenthalt. Die Empörung in Washington ist groß. Wird er für sein Schweigen belohnt?";"Straferlass für Roger Stone";2020-07-11 15:55:20;"default";FALSE;"no259_news_free_2020-07-11H15-55-20.png"
"https://www.spiegel.de/panorama/leute/juergen-klopp-trainer-des-fc-liverpool-will-nach-seinem-karriereende-zurueck-nach-deutschland-a-5c9286fa-997a-477f-affc-215c14ee7e60";"news";"\"\"Wenn man aus dem Schwarzwald kommt, dann lebt man nicht in einer WG\"\"";"Jürgen Klopp wohnt in Liverpool in einer Männer-WG, offenbar eine ungewohnte Situation für den 53-Jährigen. In einem Interview spricht er über Arbeitsteilung - und Zukunftspläne in Deutschland.";"Liverpool-Trainer Jürgen Klopp";2020-07-13 08:32:09;"default";FALSE;"no260_news_free_2020-07-13H08-32-09.png"
"https://www.spiegel.de/politik/ausland/polen-andrzej-duda-als-praesident-wiedergewaehlt-die-eminenz-im-schatten-a-e36093fd-c6ca-4345-9910-bb0659ffbb27";"news";"Die Eminenz im Schatten";"Die Wiederwahl von Andrzej Duda stärkt die autoritäre Herrschaft der Nationalkonservativen in Polen. Parteichef Jaroslaw Kaczynski kann die Demokratie weiter zurückbauen.";"Präsidentenwahl in Polen";2020-07-13 09:15:59;"default";FALSE;"no261_news_free_2020-07-13H09-15-59.png"
"https://www.spiegel.de/sport/formel1/formel-2-mick-schumacher-wird-von-feuerloescher-gestoppt-a-69d96b4e-3b42-418c-a069-0035d6b818bd";"news";"Mick Schumacher wird von Feuerlöscher gestoppt";"Löschschaum auf dem Lenkrad und dem Overall - Mick Schumacher ist beim Formel-2-Rennen auf ungewöhnliche Weise gestoppt worden. Ärgerlich: Zum Zeitpunkt des Ausscheidens lag er auf einem Podestplatz.";"Formel 2";2020-07-12 10:20:05;"default";FALSE;"no262_news_free_2020-07-12H10-20-05.png"
"https://www.spiegel.de/stil/rezept-fuer-modernes-beef-wellington-a-81476cb8-a4e0-4364-b283-20c57682c8a3";"highlight";"Am Pfingstwochenende gibt es ein modernes Beef Wellington";"Filet Wellington ist ein klassisches Festessen - in seiner Originalversion aber sehr aufwendig und fast dekadent. Unsere Köchin Verena Lugert verrät das Rezept für ihre Version: einfach und raffiniert zugleich.";"Nervennahrung";2020-05-30 10:59:56;"default";FALSE;"no263_highlight_free_2020-05-30H10-59-56.png"
"https://www.spiegel.de/panorama/stuttgart-elf-weitere-festnahmen-nach-auseinandersetzungen-a-8bc1eb27-cf14-4aa6-afb3-caf0bc18d7a1";"news";"Elf weitere Festnahmen nach Auseinandersetzungen mit Jugendlichen";"In der Nacht zu Samstag ist es in Stuttgart erneut zu Zusammenstößen zwischen gewaltbereiten Jugendlichen und der Polizei gekommen. Mehr als 200 Beamte waren im Einsatz.";"Stuttgarter Innenstadt";2020-07-11 10:39:00;"default";FALSE;"no264_news_free_2020-07-11H10-39-00.png"
"https://www.spiegel.de/politik/deutschland/eu-verbietet-mentholzigaretten-die-schwarze-paedagogik-der-menschheitsverbesserer-a-00000000-0002-0001-0000-000170923476";"opinion";"Die schwarze Pädagogik der Menschheitsverbesserer";"Vom mündigen Menschen zum Trottelbürger: Warum das Verbot der Mentholzigarette auch Nichtraucher angeht.";"EU verbannt Mentholzigaretten";2020-05-15 16:00:00;"default";FALSE;"no265_opinion_free_2020-05-15H16-00-00.png"
"https://www.spiegel.de/karriere/kuendigungen-im-team-so-motivieren-sie-ihre-mitarbeiter-tipps-von-der-karriereberaterin-a-45e41bf1-62f7-41d8-bae9-8a1a39f3591d";"opinion";"Hilfe, mein Team ist kaputt geschrumpft!";"Nach einer Kündigungswelle ist die Stimmung im restlichen Team mehr als gedrückt. Auch die Kollegen, die bleiben konnten, sind sauer auf den Chef. So schaffen Sie es, wieder gemeinsam durchzustarten.";"Tipps von der Karriereberaterin";2020-07-02 05:15:36;"default";FALSE;"no266_opinion_free_2020-07-02H05-15-36.png"
"https://www.spiegel.de/reise/deutschland/camping-mit-der-familie-ausruestung-und-tipps-fuer-anfaenger-a-15946121-61bf-4e62-8630-d4449dd85ea5";"highlight";"You camp, you learn!";"Eigene Camping-Erfahrung: kaum vorhanden. Die Hoffnung: dass im Zelt zwischen Isomatten völlig ungeahntes Familienglück liegt. Was eine Zeltanfängerin an einem Wochenende gelernt hat.";"Anleitung für Erstcamper";2020-07-05 08:20:29;"default";FALSE;"no267_highlight_free_2020-07-05H08-20-29.png"
"https://www.spiegel.de/wirtschaft/autopraemie-stoppt-den-sozialoekologischen-irrsinn-kommentar-a-c595e4bd-11d0-4adb-85fd-91d9027dfdc3";"opinion";"Stoppt den sozialökologischen Irrsinn!";"Geht es nach den Ministern Altmaier und Scheuer, dann sollen auch SUV mit einer Kaufprämie gefördert werden. Damit verfehlt das Konjunkturprogramm das, was es jetzt braucht: einen \"\"Green Deal\"\" für die deutsche Wirtschaft.";"Autokaufprämien";2020-06-02 08:59:00;"default";FALSE;"no268_opinion_free_2020-06-02H08-59-00.png"
"https://www.spiegel.de/reise/kreuzfahrtschiffe-und-die-not-der-crewmitglieder-nichts-wie-runter-vom-traumschiff-a-7e28f22b-cf5b-4c51-8496-bc7f6c63997b";"highlight";"Nichts wie runter vom Traumschiff";"Die Urlauber haben von den Kreuzfahrtschiffen die Flucht ergriffen. Rund 100.000 Crewmitglieder dagegen müssen an Bord der Luxusliner noch immer ausharren.";"Gestrandete Kreuzfahrt-Crews";2020-05-19 13:55:00;"default";FALSE;"no269_highlight_free_2020-05-19H13-55-00.png"
"https://www.manager-magazin.de/ueber-uns/lufthansa-deutsche-bank-und-google-das-war-dienstag-7-7-2020-a-d75a51aa-3a0d-4414-9555-a9b9435ee018";"opinion";"Der Tag mit der Deutschen Google-Bank";"Jeden Abend fassen wir die wichtigsten Wirtschaftsnews des Tages zusammen. Heute mit der Partnerschaft von Deutscher Bank und Google, den größten Familienunternehmen und dem Lufthansa-Sparplan.";"Newsletter \"\"Der Tag\"\"";2020-07-07 16:23:43;"default";FALSE;"no270_opinion_free_2020-07-07H16-23-43.png"
"https://www.spiegel.de/politik/deutschland/barbara-borchardt-skandal-die-linke-grinst-sich-eins-kolumne-a-c1e59f4c-9bbd-42e2-a144-81b7115584ef";"opinion";"Die Linke grinst sich eins";"Eine Verfassungsrichterin der Linken verhöhnt die Mauer-Toten und ist stolz darauf. Sie tut es, weil sie es kann: Am linken Rand der Politik darf man sich mitunter mächtig mehr erlauben als am rechten.";"Skandal um Verfassungsrichterin";2020-06-01 12:31:41;"default";FALSE;"no271_opinion_free_2020-06-01H12-31-41.png"
"https://www.manager-magazin.de/unternehmen/autoindustrie/volkswagen-christian-senger-verliert-seinen-posten-als-softwarechef-a-8b8379f9-fb16-4b8d-86dc-aafde0c3f7c1";"news";"Christian Senger verliert seinen Posten als Softwarechef von Volkswagen";"Der Führungsumbau im Volkswagen-Konzern geht weiter. Nun verliert auch Softwarechef Christian Senger seinen Job.";"Nächster Abgang im Topmanagement";2020-07-13 09:16:47;"default";FALSE;"no272_news_free_2020-07-13H09-16-47.png"
"https://www.spiegel.de/stil/rezept-fuer-jim-s-jamaican-jerk-chicken-a-fffcaa0c-f9ed-4785-9fc5-a7323d1ba24c";"highlight";"Heute gibt es Jim’s Jamaican Jerk Chicken";"Die Kita hat zu, die Kantine ist geschlossen. Da hilft nur eins: selbst kochen. Aber bitte schnell und einfach. Die Köchin Verena Lugert zeigt, wie es geht.";"Nervennahrung";2020-04-29 09:19:00;"default";FALSE;"no273_highlight_free_2020-04-29H09-19-00.png"
"https://www.spiegel.de/deinspiegel/tiefseeforscherin-ueber-ihre-arbeit-als-wuerden-wir-einen-fremden-planeten-entdecken-a-0b5c0b3f-f7bb-4f6e-97da-b93f9bcc2317";"highlight";"\"\"Als würden wir einen fremden Planeten entdecken\"\"";"Antje Boetius, 53, ist Tiefseebiologin und leitet das Alfred-Wegener-Institut. Den Kinderreportern Elias, 11, und Emilia, 12, erklärte sie, unter welchen extremen Bedingungen Tiere in der Tiefsee leben.";"Tiefseeforscherin im Kinder-Interview";2020-06-13 15:50:06;"default";FALSE;"no274_highlight_free_2020-06-13H15-50-06.png"
"https://www.manager-magazin.de/politik/europa/europaeische-union-unwuerdiges-gezerre-um-haushalt-a-de8d1e9b-04f7-4344-8ce9-43fcd6e79949";"opinion";"Die Woche mit Europas Fliehkräften";"Der Streit um den EU-Haushalt geht in dieser Woche in die entscheidende Runde. Ein unwürdiges Schauspiel. Ein Staatenbund von der Bedeutung der EU sollte anders funktionieren.";"Vor dem EU-Gipfel";2020-07-13 06:14:50;"default";FALSE;"no275_opinion_free_2020-07-13H06-14-50.png"
"https://www.spiegel.de/sport/formel1/formel-1-in-spielberg-lewis-hamilton-gewinnt-qualifying-sebastian-vettel-nur-zehnter-a-45a955d7-a963-4aa2-9b35-28d155ee0aed";"news";"\"\"Das Auto ist kaum zu fahren\"\"";"Lewis Hamilton gewinnt unter schweren Bedingungen das Qualifying beim Großen Preis der Steiermark, Sebastian Vettel wird mit großem Rückstand Zehnter. Neben dem Regen hadert Ferrari vor allem mit dem eigenen Fahrzeug.";"Ferrari beim zweiten Formel-1-Qualifying in Spielberg";2020-07-11 15:02:36;"default";FALSE;"no276_news_free_2020-07-11H15-02-36.png"
"https://www.spiegel.de/wissenschaft/natur/klimawandel-kritisches-temperaturziel-des-uno-klimavertrages-koennte-bald-erreicht-sein-a-5eafb5bb-e566-4a46-8e35-db5b915a6eb4";"news";"1,5-Grad-Schwelle könnte bald überschritten werden";"Der Trend der letzten Hitzejahre setzt sich weltweit fort: Die Wahrscheinlichkeit ist hoch, dass der Anstieg der globalen Durchschnittstemperatur in den nächsten fünf Jahren zeitweise die 1,5-Grad-Marke übersteigen wird.";"Kritische Marke beim Klimawandel";2020-07-10 18:14:46;"default";FALSE;"no277_news_free_2020-07-10H18-14-46.png"
"https://www.spiegel.de/wirtschaft/ezb-urteil-der-verfassungsrichter-oekonomie-von-gestern-a-314031b0-9b5c-436c-b823-3554d2a1b9a0";"opinion";"Richter von gestern";"Das Bundesverfassungsgericht will die Euro-Notenbank auf Regeln aus Schönwetterzeiten festnageln. Dabei wurden die von der Wirklichkeit längst überholt. Konsequent wäre, Finanzwelt und Währungsunion neu zu regeln.";"EZB-Urteil";2020-05-08 13:02:16;"default";FALSE;"no278_opinion_free_2020-05-08H13-02-16.png"
"https://www.spiegel.de/panorama/gesellschaft/corona-wo-haeusliche-gewalt-zugenommen-hat-a-fdff7e87-751c-4c46-938a-957af03ebee7";"news";"Wo häusliche Gewalt zugenommen hat";"Berlin hat im Juni 30 Prozent mehr Fälle registriert, in Bremen sind die Frauenhäuser überbelegt: Häusliche Gewalt hat in der Coronakrise vielerorts zugenommen. Ein Problem dabei ist das Anzeigeverhalten.";"Coronakrise";2020-07-12 09:26:00;"default";FALSE;"no279_news_free_2020-07-12H09-26-00.png"
"https://www.manager-magazin.de/magazin/artikel/wein-3-besondere-weine-empfohlen-von-sommelier-jan-konetzki-a-1294025.html";"highlight";"Vom Ur-Schampus und anderen aufregenden Weinen";"Ein Champagner wie früher, ein spektakulärer Portwein und der beste Cabernet Sauvignon.";"Empfehlungen vom Sommelier";2020-07-01 07:01:00;"default";FALSE;"no280_highlight_free_2020-07-01H07-01-00.png"
"https://www.spiegel.de/sport/formel1/formel-1-in-spielberg-lewis-hamilton-holt-ersten-saisonsieg-ferrari-nimmt-sich-aus-dem-rennen-a-ebeb96a7-f301-49ec-b50d-f36002bd7c77";"news";"Hamilton holt ersten Saisonsieg - Ferrari nimmt sich aus dem Rennen";"Lewis Hamilton kommt in Spielberg als Erster ins Ziel. Für Sebastian Vettel ist schon in der ersten Runde Schluss - nach einem Zwischenfall mit dem eigenen Teamkollegen.";"Formel 1 in der Steiermark";2020-07-12 14:41:00;"default";FALSE;"no281_news_free_2020-07-12H14-41-00.png"
"https://www.spiegel.de/stil/rezept-fuer-lavendel-panna-cotta-a-f0315d7a-c875-4ef2-b996-b053e0102124";"highlight";"Heute gibt es Lavendel-Pannacotta";"Gelatine ist eine Diva, von der man  die Finger lassen sollte? Versuchen Sie es ruhig - die Köchin Verena Lugert zeigt, wie einfach es ist: anhand eines raffinierten Desserts, das sich gut vorbereiten lässt.";"Nervennahrung";2020-05-06 14:15:06;"default";FALSE;"no282_highlight_free_2020-05-06H14-15-06.png"
"https://www.spiegel.de/politik/ausland/donald-trump-und-der-statuen-streit-worum-es-bei-trumps-denkmal-tick-wirklich-geht-a-accbfe5e-0f34-4cbb-8ced-2ecbfb00ed10";"news";"Der Denkmalschützer";"US-Präsident Donald Trump kümmert sich kaum noch um das Coronavirus, dafür schwingt er sich zum Verteidiger historischer Statuen im Land auf. Was steckt dahinter?";"Trump und der Statuenstreit";2020-07-12 09:13:00;"default";FALSE;"no283_news_free_2020-07-12H09-13-00.png"
"https://www.spiegel.de/auto/motorraeder-die-motorradfahrer-protestieren-gegen-sich-selbst-a-eb48d7a4-72c6-4c24-ba73-2d1ca2bb54dc";"opinion";"Konflikt zwischen Brösel und Kant";"Zehntausende Motorradfans haben in Deutschland lautstark dagegen protestiert, dass sie leiser sein sollen. Dabei könnte man diesem schönen Hobby frönen, auch ohne völlig asozial aufzutreten.";"Motorradfahrer-Demos";2020-07-05 19:30:00;"default";FALSE;"no284_opinion_free_2020-07-05H19-30-00.png"
"https://www.spiegel.de/wissenschaft/mensch/klima-krise-warum-jetzt-sogar-waelder-den-planeten-aufheizen-koennten-a-67670a5c-fc22-44af-9307-5b737dafbde8";"opinion";"Warum jetzt sogar Wälder den Klimawandel anheizen könnten";"Nicht alles CO2, das wir in die Luft pusten, bleibt dort. Ozeane und Wälder schlucken mehr als die Hälfte davon. Das hilft uns - aber wie lange noch?";"Rückkopplungseffekte im Erdsystem";2020-07-04 16:29:00;"default";FALSE;"no285_opinion_free_2020-07-04H16-29-00.png"
"https://www.spiegel.de/panorama/alexandria-in-aegypten-junge-droht-zu-ertrinken-zehn-retter-sterben-a-59e08143-37fb-412a-9671-1bdf02c92da4";"news";"Junge droht zu ertrinken - zehn Retter sterben";"Ein Junge rannte ins Wasser, dann geriet er in Not. Beim Rettungsversuch an einem Strand in der Nähe der ägyptischen Mittelmeermetropole Alexandria kamen zehn Menschen und er selbst ums Leben.";"Ägypten";2020-07-11 14:42:00;"default";FALSE;"no286_news_free_2020-07-11H14-42-00.png"
"https://www.spiegel.de/politik/ausland/weltparlament-der-buergermeister-staedte-an-die-macht-a-afd5cd95-47e5-492a-bc9c-bb827f4ce371";"news";"Städte an die Macht";"Was auf einem Markt in China passiert, kann Todesopfer in Mannheim fordern: Die Probleme unserer Zeit sind global - Städte aber gehen die Lösung pragmatisch an. Eine Gruppe von Bürgermeistern verfolgt deshalb eine Idee.";"Weltparlament der Bürgermeister";2020-07-12 17:46:53;"default";FALSE;"no287_news_free_2020-07-12H17-46-53.png"
"https://www.spiegel.de/sport/fussball/premier-league-toby-alderweireld-schiesst-tottenham-hotspur-zum-sieg-gegen-fc-arsenal-a-e97ffbf1-7789-4ef0-a26b-d3158bf84654";"news";"Alderweireld köpft Tottenham zum Sieg gegen Arsenal";"Ein Traumtor von Alexandre Lacazette und zeitweise fast 90 Prozent Ballbesitz reichten Arsenal nicht: Tottenham dreht das Nordlondon-Derby  - auch weil Sead Kolasinac patzte. Abstiegskandidat Bournemouth düpiert Leicester.";"Premier League";2020-07-12 18:28:57;"default";FALSE;"no288_news_free_2020-07-12H18-28-57.png"
"https://www.spiegel.de/stil/paris-fashion-week-wenig-mode-viel-kreativitaet-a-04d9cdbc-6cba-4a1d-8001-f4644dccadf0";"highlight";"Mode an die Freude";"Fashion Week ohne Laufstege, Showrooms und Empfänge? Corona macht es möglich. Der Vorteil: Jetzt kann man alle Haute-Couture-Präsentationen aus Paris einfach im Video ansehen.";"Paris Fashion Week";2020-07-08 19:10:16;"default";FALSE;"no289_highlight_free_2020-07-08H19-10-16.png"
"https://www.spiegel.de/auto/bussgeldkatalog-etappensieg-fuer-gewohnheitsraser-kommentar-a-830f337d-174c-4747-aca2-a73f0e6e83b5";"opinion";"Etappensieg für Gewohnheitsraser";"Wer das Tempolimit innerorts um 21 km/h überschreitet, soll den Führerschein für einen Monat verlieren: Diese Regel finden viele Autofahrer ungerecht, weil sie \"\"aus Versehen\"\" zu schnell sein könnten. Was für eine schlechte Ausrede.";"Rückkehr des alten Bußgeldkatalogs";2020-07-03 17:45:00;"default";FALSE;"no290_opinion_free_2020-07-03H17-45-00.png"
"https://www.spiegel.de/stil/s-magazin/konstanz-streetstyles-vom-bodensee-a-00000000-0002-0001-0000-000170854052";"highlight";"Konschdanz kann's";"Konstanz ist eine Öko-Stadt. Das fällt auch bei der Kleidung seiner Bewohner auf: Hier zählt Sein, nicht Schein. Was aber nicht bedeutet, dass dort keine Styler unterwegs sind. Modische Eindrücke vom Bodensee.";"Streetstyles vom Bodensee";2020-06-19 17:23:24;"default";FALSE;"no291_highlight_free_2020-06-19H17-23-24.png"
"https://www.spiegel.de/politik/ausland/uno-sicherheitsrat-verlaengert-syrienhilfe-mit-einschraenkungen-a-8b4d7196-49e8-4962-bc05-45c4abdf79e2";"news";"Uno-Sicherheitsrat verlängert Syrienhilfe mit Einschränkungen";"Nach langem Streit hat der Uno-Sicherheitsrat für eine Fortsetzung der Syrienhilfe gestimmt. Die Lösung im Sinne Russland könnte jedoch die Versorgung von Millionen Notleidenden gefährden.";"Humanitäre Hilfe";2020-07-11 22:13:50;"default";FALSE;"no292_news_free_2020-07-11H22-13-50.png"
"https://www.spiegel.de/wissenschaft/mensch/fall-philipp-amthor-gier-ist-geil-a-d29fd0f2-7e9b-42ae-a217-24f88e34aadb";"opinion";"Gier ist geil";"Philipp Amthor ist kein bedauerlicher, irregeleiteter Einzelfall, sondern das Produkt eines jahrzehntealten Systems. Aus wissenschaftlicher Perspektive ist längst klar, was sich ändern müsste.";"Fall Amthor";2020-06-21 14:02:03;"default";FALSE;"no293_opinion_free_2020-06-21H14-02-03.png"
"https://www.spiegel.de/sport/fussball/fussball-weltmeister-von-1966-jack-charlton-gestorben-a-098d4026-50e5-4c1f-87be-aca44ac7be94";"news";"Englischer Fußballer Jack Charlton gestorben";"Gemeinsam mit seinem Bruder Bobby wurde Jack Charlton 1966 im Endspiel gegen die deutsche Elf in Wembley Weltmeister. Jetzt ist die Leeds-United-Legende nach langer Krankheit verstorben.";"Weltmeister von 1966";2020-07-11 10:29:00;"default";FALSE;"no294_news_free_2020-07-11H10-29-00.png"
"https://www.spiegel.de/stil/rezept-fuer-spaghetti-carbonara-a-2bac52ba-0178-4d0f-80bc-aea7a8719021";"highlight";"Heute gibt es Spaghetti Carbonara";"Die Kita hat zu, die Kantine ist geschlossen. Da hilft nur eins: selbst kochen. Aber bitte schnell und einfach. Die Köchin Verena Lugert zeigt, wie es geht.";"Nervennahrung";2020-04-24 09:15:00;"default";FALSE;"no295_highlight_free_2020-04-24H09-15-00.png"
"https://www.spiegel.de/wissenschaft/medizin/coronavirus-wir-muessen-ueber-armut-diskutieren-statt-ueber-apps-a-d09cd46f-4a82-4a84-9f04-d2c985d0b83d";"opinion";"Wir müssen über Armut diskutieren statt über Apps";"Warum die Warn-App gegen einen großen Treiber der Pandemie nicht hilft, was uns die Infektionen bei Tönnies lehren und die wichtigsten neuen Forschungsergebnisse zu Corona: der Wochenüberblick.";"Coronavirus - die Woche";2020-06-19 13:19:46;"default";FALSE;"no296_opinion_free_2020-06-19H13-19-46.png"
"https://www.spiegel.de/wirtschaft/service/wegen-coronavirus-rund-50-000-krebs-operationen-in-deutschland-verschoben-a-d327e5ea-6552-4f9b-9adb-0b95b9001f36";"news";"Rund 50.000 Krebsoperationen verschoben";"In deutschen Krankenhäusern wurden wegen der Pandemie offenbar Zehntausende Operationen vertagt. Die Deutsche Krebshilfe warnt vor den Folgen.";"Wegen Coronavirus";2020-07-13 06:17:00;"default";FALSE;"no297_news_free_2020-07-13H06-17-00.png"
"https://www.spiegel.de/politik/ausland/tuerkei-gericht-hebt-museumsstatus-der-hagia-sofia-auf-a-5d95da3d-802a-4310-95d4-87cc09339efe";"news";"Gericht hebt Museumsstatus der Hagia Sophia auf";"Das Gebäude ist ein Politikum: Nun hat das Oberste Verwaltungsgericht in der Türkei entschieden, dass die Hagia Sophia kein Museum mehr ist - sie kann damit wieder zur Moschee umgewidmet werden.";"Türkei";2020-07-10 13:32:00;"default";FALSE;"no298_news_free_2020-07-10H13-32-00.png"
"https://www.spiegel.de/stil/rezept-fuer-japanische-okonomiyaki-pfannkuchen-a-a37a401e-c12b-4e40-89dc-0e3c7c117a81";"highlight";"Am Wochenende gibt es Okonomiyaki-Pfannkuchen";"Sie brauchen kein Rezept für Pfannkuchen? Das dachte unsere Köchin Verena Lugert auch - bis sie die raffinierte japanische Variante probierte, die mit der europäischen nur eins gemeinsam hat: Sie ist genauso einfach herzustellen.";"Nervennahrung";2020-06-06 05:36:54;"default";FALSE;"no299_highlight_free_2020-06-06H05-36-54.png"
"https://www.spiegel.de/stil/rezept-fuer-kardamom-rhabarber-crumble-a-f8ea0ba3-990e-4625-8119-ed8fed75eabc";"highlight";"Heute gibt es Kardamom-Rhabarber-Crumble";"Kitas und Kantinen haben zu, und auch ins Restaurant kann man nicht gehen. Da hilft nur eins: selbst kochen. Aber bitte schnell und einfach. Die Köchin Verena Lugert zeigt, wie es geht.";"Nervennahrung";2020-04-19 11:25:53;"default";FALSE;"no300_highlight_free_2020-04-19H11-25-53.png"
"https://www.spiegel.de/panorama/justiz/strafrecht-eiligste-eilmeldungen-a-2645534b-74e6-4524-b200-eba594eaa253";"opinion";"Eiligste Eilmeldungen";"Während die Zeit vergeht, kommen und gehen die Nachrichten aus der Welt des Sündigens, Strafens, Büßens und Vergebens. Sie springen unten rechts in den Bildschirm und versinken unten links. Wir haben diese Woche nichts verpasst.";"Strafrecht";2020-06-19 12:53:22;"default";FALSE;"no301_opinion_free_2020-06-19H12-53-22.png"
"https://www.spiegel.de/familie/tattoos-warum-jannes-drei-kleine-striche-ueber-seinen-pulsadern-traegt-a-39055be1-be0b-4b6c-b01b-a1178abab74f";"highlight";"Warum Jannes drei kleine Striche über seinen Pulsadern trägt";"Zwei nah zusammen, einer weiter weg: Jannes' Tattoo besteht aus drei Strichen. Hier erzählt er, was sie bedeuten.";"Die Geschichte eines Tattoos";2020-04-19 08:33:29;"default";FALSE;"no302_highlight_free_2020-04-19H08-33-29.png"
"https://www.spiegel.de/stil/rezept-fuer-frittata-mit-erbsen-und-majoran-a-363de816-8820-4edf-9bea-922c317fe7a7";"highlight";"Heute gibt es Frittata mit Erbsen und Majoran";"Die Kitas sind immer noch zu, und im Homeoffice gibt es keine Kantine. Da hilft nur eins: selbst kochen. Die Köchin Verena Lugert hat ein Rezept - schnell, einfach und lecker.";"Nervennahrung";2020-05-12 08:38:00;"default";FALSE;"no303_highlight_free_2020-05-12H08-38-00.png"
"https://www.spiegel.de/wirtschaft/joe-biden-im-us-wahlkampf-wirtschaftsagenda-als-wohlfuehlprogramm-a-2badee93-a71a-422b-93bf-87777bdbaef7";"news";"Wirtschaftsagenda als Wohlfühlprogramm";"Präsidentschaftsbewerber Joe Biden dringt in Trumps Hoheitsgebiet vor: Populismus-Politik. Er verspricht staatliche Milliardenausgaben und Vorrang für US-Unternehmen - auf einen radikalen Linksschwenk verzichtet er.";"Joe Biden im US-Wahlkampf";2020-07-11 12:46:36;"default";FALSE;"no304_news_free_2020-07-11H12-46-36.png"
"https://www.spiegel.de/wissenschaft/medizin/mentholzigaretten-der-boesartige-erfindungsreichtum-der-tabakkonzerne-a-f7fe8de9-9cf9-4b1f-8895-611febc29ccb";"opinion";"Der bösartige Erfindungsreichtum der Tabakkonzerne";"In Europa soll von Mittwoch an eine besonders gefährliche Zigarette aus dem Handel verschwinden. Doch mit gewohnter Hinterlistigkeit unterläuft die Industrie das Verbot.";"Umgehung des Menthol-Verbots";2020-05-20 10:33:55;"default";FALSE;"no305_opinion_free_2020-05-20H10-33-55.png"
"https://www.spiegel.de/politik/deutschland/italien-geniessen-sie-die-lebensart-aber-sprechen-sie-bloss-nicht-ueber-geld-kolumne-a-00000000-0002-0001-0000-000171426675";"opinion";"Bella Italia, wir kommen";"Fahren Sie nach Italien, genießen Sie die Lebensart! Aber sprechen Sie bloß nicht über Geld.";"Die Gegendarstellung";2020-06-05 16:00:00;"default";FALSE;"no306_opinion_free_2020-06-05H16-00-00.png"
"https://www.spiegel.de/wissenschaft/medizin/coronakrise-das-wahrheitsserum-covid-19-a-f3df8d94-808b-45f7-83c3-8bd91084aac1";"opinion";"Das Wahrheitsserum Covid-19";"Das Virus legt offen, was wir zu oft verdrängt haben, alle Hintergründe zum Skandal bei Tönnies und die neuesten Forschungsergebnisse zu Sars-CoV-2: Der Wochenüberblick.";"Coronavirus - die Woche";2020-06-26 14:06:46;"default";FALSE;"no307_opinion_free_2020-06-26H14-06-46.png"
"https://www.spiegel.de/karriere/rat-vom-karrierecoach-wie-fuehrt-man-ein-gutes-trennungsgespraech-a-0da4ad54-00b3-44a8-a0df-ee0d19e91947";"opinion";"Wie führt man ein gutes Trennungsgespräch?";"Tausende Arbeitsplätze werden derzeit abgebaut. Für die Betroffenen ein Schock. Und viele Führungskräfte stehen jetzt vor einer unliebsamen Aufgabe, auf die sie oft nicht vorbereitet sind";"Rat vom Karrierecoach";2020-07-08 12:24:00;"default";FALSE;"no308_opinion_free_2020-07-08H12-24-00.png"
